energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,trackID,artistGenres,artistPopularity,artist,trackName,trackPopularity,wrapped
0.967,0.245,145.024,0.0474,0.0849,0.0,4,0.711,7,288400,-5.204,0.892,1,audio_features,spotify:track:38bDGWuyYdSdNfrFfbCiVS,38bDGWuyYdSdNfrFfbCiVS,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",80,Billy Joel,We Didn't Start the Fire,62,1.0
0.811,0.107,112.053,0.0583,0.363,0.00451,4,0.637,7,251480,-11.345,0.552,1,audio_features,spotify:track:40dJCw4xU6Bd5ie9rfagNo,40dJCw4xU6Bd5ie9rfagNo,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",74,Tears For Fears,Everybody Wants To Rule The World,26,0.0
0.561,0.287,112.515,0.0349,0.465,0.0,4,0.464,0,187840,-9.182,0.381,1,audio_features,spotify:track:1nv781jTeyQKBGJeDfWMdu,1nv781jTeyQKBGJeDfWMdu,"['american folk revival', 'folk', 'folk rock', 'singer-songwriter', 'traditional folk']",59,Joan Baez,Here's To You,41,0.0
0.753,0.257,115.102,0.0832,0.425,0.000142,4,0.483,1,261093,-8.937,0.42,0,audio_features,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,15VRO9CQwMpbqUYA7e6Hwg,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",84,Nirvana,The Man Who Sold The World,74,1.0
0.673,0.126,99.84,0.0523,0.289,3.04e-06,4,0.512,0,233813,-7.359,0.11,1,audio_features,spotify:track:5BoOzegGrg5XFRR8UBDtkF,5BoOzegGrg5XFRR8UBDtkF,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Broken Whiskey Glass,66,0.0
0.684,0.0725,170.862,0.168,0.191,0.0,4,0.442,6,207680,-4.888,0.218,0,audio_features,spotify:track:02opp1cycqiFNDpLd2o1J3,02opp1cycqiFNDpLd2o1J3,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Big Lie,73,0.0
0.69,0.131,133.935,0.0493,0.0931,0.0,4,0.62,7,234213,-6.508,0.331,1,audio_features,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,0H8XeaJunhvpBdBFIYi6Sh,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Deja Vu,73,0.0
0.572,0.104,132.98,0.0415,0.647,4.72e-06,4,0.67,4,268933,-7.312,0.259,0,audio_features,spotify:track:1QWmKmqhv5zcsS3v45FNl0,1QWmKmqhv5zcsS3v45FNl0,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Cold,66,0.0
0.562,0.0816,130.098,0.0352,0.233,0.0,4,0.675,7,256533,-7.678,0.309,1,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,6eT7xZZlB2mwyzJ2sUKG6w,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,White Iverson,81,0.0
0.538,0.196,143.95,0.0382,0.0689,0.0,4,0.556,8,223347,-5.408,0.291,0,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,75ZvA4QfFiZvzhj2xkaWAh,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,I Fall Apart,86,0.0
0.498,0.0757,81.967,0.0831,0.228,0.0,4,0.665,5,179613,-8.185,0.127,1,audio_features,spotify:track:5yuShbu70mtHXY0yLzCQLQ,5yuShbu70mtHXY0yLzCQLQ,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Go Flex,81,0.0
0.507,0.0948,119.432,0.0585,0.214,4.79e-06,4,0.497,5,197120,-8.075,0.192,0,audio_features,spotify:track:7MTIDmToGs0I5Oue9V0CHl,7MTIDmToGs0I5Oue9V0CHl,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Feel,68,0.0
0.635,0.0829,123.05,0.052,0.271,3.2e-05,4,0.602,4,237147,-6.526,0.225,0,audio_features,spotify:track:4SYUUlkScpNR1QvPscXf8t,4SYUUlkScpNR1QvPscXf8t,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Too Young,75,0.0
0.804,0.253,123.146,0.0363,0.215,0.0,4,0.63,6,220293,-4.183,0.492,1,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,3a1lNhkSLSkpJE4MSHpDu9,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Congratulations,85,0.0
0.55,0.124,90.086,0.0229,0.246,0.000105,4,0.535,4,324853,-7.249,0.619,1,audio_features,spotify:track:5dI1yHSqgmilFEqpGbqxHh,5dI1yHSqgmilFEqpGbqxHh,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Leave,69,0.0
0.553,0.0825,140.026,0.0472,0.294,0.00551,4,0.628,0,249027,-8.967,0.367,1,audio_features,spotify:track:61jnrkPHpLumBf1kqGpRRt,61jnrkPHpLumBf1kqGpRRt,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Hit This Hard,66,0.0
0.429,0.0659,83.022,0.16,0.305,0.0,4,0.734,7,224960,-6.511,0.372,1,audio_features,spotify:track:1ysAvOdJgUjc6CqOQxepaz,1ysAvOdJgUjc6CqOQxepaz,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Money Made Me Do It,72,0.0
0.227,0.282,80.111,0.0359,0.787,4.69e-06,4,0.412,0,257267,-12.696,0.226,1,audio_features,spotify:track:35r28RDot7nPE7y9K9H7l0,35r28RDot7nPE7y9K9H7l0,"['dfw rap', 'melodic rap', 'rap']",100,Post Malone,Feeling Whitney,77,0.0
0.185,0.0753,84.508,0.0319,0.151,0.0,4,0.213,7,166720,-9.263,0.317,1,audio_features,spotify:track:5zkLEeNpJzyXW2CIdUWfKY,5zkLEeNpJzyXW2CIdUWfKY,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Intern,48,0.0
0.622,0.309,118.496,0.0339,0.196,1.32e-06,4,0.527,4,221400,-7.113,0.506,1,audio_features,spotify:track:4ZgRu1DdjHZXrqwKA1YlSr,4ZgRu1DdjHZXrqwKA1YlSr,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Never Be Mine,54,0.0
0.63,0.107,115.942,0.0461,0.0552,0.0,4,0.373,7,202200,-5.131,0.352,1,audio_features,spotify:track:5uZLsGY9fknBd5Rxr7AIss,5uZLsGY9fknBd5Rxr7AIss,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Shut Up Kiss Me,65,0.0
0.619,0.0943,121.223,0.0331,0.00221,1.31e-06,4,0.483,4,176227,-6.651,0.467,1,audio_features,spotify:track:6zG8ExGPrrmbuli65cZFJG,6zG8ExGPrrmbuli65cZFJG,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Give It Up,48,0.0
0.719,0.0949,121.657,0.03,0.0206,0.000126,4,0.406,9,297160,-5.473,0.336,0,audio_features,spotify:track:5ZKrkM0YMYPfTvs2STP76I,5ZKrkM0YMYPfTvs2STP76I,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Not Gonna Kill You,43,0.0
0.435,0.126,134.802,0.0306,0.359,0.00322,4,0.448,9,332907,-9.049,0.606,1,audio_features,spotify:track:6VF5xT5lR24b76KGg4vikC,6VF5xT5lR24b76KGg4vikC,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Heart Shaped Face,47,0.0
0.447,0.14,101.331,0.0255,0.078,0.00399,4,0.342,2,465973,-9.004,0.281,1,audio_features,spotify:track:3fgfNyhoOpmMmQURO5Ou0D,3fgfNyhoOpmMmQURO5Ou0D,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Sister,51,0.0
0.332,0.0795,142.25,0.0323,0.655,0.00242,4,0.388,2,259507,-11.996,0.259,1,audio_features,spotify:track:5l9xuuB3FyPOTBsyCWwt3V,5l9xuuB3FyPOTBsyCWwt3V,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Those Were the Days,44,0.0
0.147,0.11,105.724,0.0293,0.933,0.000106,4,0.384,0,281320,-10.497,0.0884,1,audio_features,spotify:track:0bD1RgTZYVdLkK6AzwBJkB,0bD1RgTZYVdLkK6AzwBJkB,"['alternative americana', 'art pop', 'chamber pop', 'chamber psych', 'dream pop', 'electropop', 'freak folk', 'indie pop', 'indie rock', 'singer-songwriter']",66,Angel Olsen,Pops,40,0.0
0.412,0.106,120.086,0.0319,0.773,0.0234,4,0.532,2,240537,-9.641,0.417,1,audio_features,spotify:track:0ZPPbwJD2WVU8HdMsVtChk,0ZPPbwJD2WVU8HdMsVtChk,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Radio Silence,52,0.0
0.482,0.185,123.489,0.108,0.861,0.00452,4,0.318,8,303463,-11.677,0.236,0,audio_features,spotify:track:1C0WuqxJFwspf1lc0v4qhZ,1C0WuqxJFwspf1lc0v4qhZ,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Love Me In Whatever Way,48,0.0
0.324,0.121,139.976,0.0337,0.0594,0.184,4,0.682,11,262000,-10.653,0.493,0,audio_features,spotify:track:49jxn2Mdde8QZUx0AlbD0l,49jxn2Mdde8QZUx0AlbD0l,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Timeless,46,0.0
0.265,0.237,116.948,0.0458,0.478,4.5e-06,4,0.746,6,237627,-12.179,0.237,0,audio_features,spotify:track:1qBk8jyJmxeXAbbrZ1thxL,1qBk8jyJmxeXAbbrZ1thxL,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Put That Away And Talk To Me,42,0.0
0.343,0.143,125.01,0.0734,0.349,1.43e-05,4,0.641,11,340392,-13.6,0.232,0,audio_features,spotify:track:2B7snFRWcKkZsH7AR4cuRR,2B7snFRWcKkZsH7AR4cuRR,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,I Hope My Life - 1-800 Mix,40,0.0
0.138,0.126,78.473,0.0381,0.909,0.222,1,0.221,10,175558,-17.477,0.0677,1,audio_features,spotify:track:6CaixeaNllgzmFcfMhAeD8,6CaixeaNllgzmFcfMhAeD8,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Waves Know Shores,40,0.0
0.56,0.168,74.179,0.0488,0.532,0.747,4,0.414,10,338432,-9.859,0.202,0,audio_features,spotify:track:2N8uCUNl2R6q6sXfG42Vur,2N8uCUNl2R6q6sXfG42Vur,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Choose Me,45,0.0
0.29,0.1,128.276,0.0454,0.696,0.875,4,0.293,2,257220,-11.596,0.0373,1,audio_features,spotify:track:0TLAptKgYxe7F0KewWH6X6,0TLAptKgYxe7F0KewWH6X6,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,I Need A Forest Fire,64,0.0
0.3,0.106,124.029,0.0398,0.825,0.302,4,0.748,11,303543,-12.16,0.399,0,audio_features,spotify:track:3mUGTZQ7SctWdmDMukT6tJ,3mUGTZQ7SctWdmDMukT6tJ,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Noise Above Our Heads,42,0.0
0.0791,0.0967,135.491,0.0457,0.979,0.0325,4,0.393,5,213621,-13.342,0.12,1,audio_features,spotify:track:2YItmEbRbOhAHevysQ1QLr,2YItmEbRbOhAHevysQ1QLr,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,The Colour In Anything,42,0.0
0.415,0.105,70.422,0.0422,0.276,0.000811,4,0.287,1,332788,-11.311,0.174,0,audio_features,spotify:track:0ADFdBeamLf1sUlXnd91SE,0ADFdBeamLf1sUlXnd91SE,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Modern Soul,42,0.0
0.223,0.154,76.078,0.0516,0.926,0.266,4,0.263,11,211407,-17.334,0.11,0,audio_features,spotify:track:6dSCIGteGmVCCH39hxuddz,6dSCIGteGmVCCH39hxuddz,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Points,45,0.0
0.0375,0.0975,128.997,0.0467,0.972,5.68e-05,3,0.42,10,160512,-17.351,0.159,0,audio_features,spotify:track:73Uc6U9BTEFoGP5ywB6MLr,73Uc6U9BTEFoGP5ywB6MLr,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,f.o.r.e.v.e.r.,44,0.0
0.177,0.0764,109.983,0.0369,0.756,0.00578,4,0.5,10,242651,-13.374,0.31,0,audio_features,spotify:track:6JHqijXeoR9S3DzvDm4VO5,6JHqijXeoR9S3DzvDm4VO5,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,My Willing Heart,44,0.0
0.52,0.145,100.019,0.0308,0.0657,0.00343,4,0.588,0,361983,-12.839,0.419,0,audio_features,spotify:track:7qbuX4vj6cGIs96gIMh6b7,7qbuX4vj6cGIs96gIMh6b7,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Two Men Down,39,0.0
0.237,0.148,103.209,0.0294,0.501,2.57e-05,4,0.291,1,304556,-13.185,0.129,1,audio_features,spotify:track:6vcqur8XelCD3GJLVQB87I,6vcqur8XelCD3GJLVQB87I,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Always,39,0.0
0.00722,0.11,107.448,0.0472,0.966,1.03e-05,4,0.325,10,295274,-26.397,0.065,1,audio_features,spotify:track:769vrJXv69vVKlZjX9XJ4W,769vrJXv69vVKlZjX9XJ4W,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",74,James Blake,Meet You In The Maze,39,0.0
0.677,0.0958,140.035,0.0695,0.273,0.0229,4,0.596,11,222187,-9.633,0.559,0,audio_features,spotify:track:2GXbqFzTLWAR8M5XjFXqh4,2GXbqFzTLWAR8M5XjFXqh4,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Metal Bird,0,0.0
0.811,0.337,148.087,0.498,0.285,0.185,4,0.436,4,267733,-6.478,0.153,0,audio_features,spotify:track:2ztzeB2k8jrwA6y8wCw7kk,2ztzeB2k8jrwA6y8wCw7kk,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,In My Car,0,0.0
0.793,0.0332,116.737,0.055,0.149,0.723,4,0.515,11,241520,-8.852,0.633,1,audio_features,spotify:track:0MxqQjKUIIozL16Wc3Lo96,0MxqQjKUIIozL16Wc3Lo96,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Chiba Nights,0,0.0
0.727,0.0795,121.935,0.0588,0.236,0.342,4,0.613,7,253973,-9.574,0.385,1,audio_features,spotify:track:1RLKKVYYTWN7oAY36ESjz8,1RLKKVYYTWN7oAY36ESjz8,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Pink And Green,0,0.0
0.638,0.039,106.453,0.229,0.564,0.049,3,0.563,10,259907,-9.144,0.321,0,audio_features,spotify:track:3c8viMj5g68jgYfJvY7paX,3c8viMj5g68jgYfJvY7paX,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Song For a Dead Friend,0,0.0
0.374,0.0947,82.981,0.0265,0.761,0.963,4,0.58,1,269587,-12.812,0.372,1,audio_features,spotify:track:4EpevkOLmbD6h2awxLNu9X,4EpevkOLmbD6h2awxLNu9X,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,I Am Real Punk,0,0.0
0.847,0.15,119.981,0.0608,0.189,0.97,4,0.713,9,219907,-6.692,0.649,0,audio_features,spotify:track:2X70ukgVKKBoJvnjVqXRGK,2X70ukgVKKBoJvnjVqXRGK,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Autumn Fall,0,0.0
0.773,0.0688,122.999,0.0349,0.0433,0.445,4,0.618,4,251160,-9.175,0.813,1,audio_features,spotify:track:4I4M6qA9k63UCQshVY5gHi,4I4M6qA9k63UCQshVY5gHi,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Halyards,0,0.0
0.909,0.246,119.923,0.0561,0.0705,0.783,4,0.607,6,292853,-6.718,0.37,1,audio_features,spotify:track:1Zej7mbrjHnXUBB7xkkQt3,1Zej7mbrjHnXUBB7xkkQt3,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Time Eater,0,0.0
0.0125,0.344,95.558,0.0367,0.986,0.974,3,0.199,9,166400,-23.295,0.0396,0,audio_features,spotify:track:1rBuyTdrYzNONU4RMrsEiN,1rBuyTdrYzNONU4RMrsEiN,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Unthank,0,0.0
0.716,0.072,130.031,0.0305,0.00137,0.868,4,0.624,5,224680,-6.299,0.676,0,audio_features,spotify:track:1BkVsaHKGF2fc97FiUvF7c,1BkVsaHKGF2fc97FiUvF7c,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",49,Gold Panda,Your Good Times are Just Beginning,0,0.0
0.525,0.057,145.99,0.132,0.236,0.0,4,0.886,8,225205,-7.39,0.708,1,audio_features,spotify:track:3rZhRBdVQ2fTEM2ULOAwUL,3rZhRBdVQ2fTEM2ULOAwUL,"['pop rap', 'rap', 'trap']",71,DRAM,Broccoli,65,0.0
0.496,0.306,54.99,0.369,0.649,0.0,4,0.382,2,145654,-7.417,0.32,0,audio_features,spotify:track:1Ptr1xCmj9nrIr645Rt25e,1Ptr1xCmj9nrIr645Rt25e,"['pop rap', 'rap', 'trap']",71,DRAM,Password,27,0.0
0.82,0.688,129.908,0.202,0.0675,1.84e-06,4,0.722,4,48427,-9.646,0.768,1,audio_features,spotify:track:6iaxOhnP5LHj2VsjFCQ9kz,6iaxOhnP5LHj2VsjFCQ9kz,"['hip hop', 'indie soul']",61,NxWorries,Intro,0,0.0
0.759,0.515,102.822,0.28,0.571,4.26e-06,4,0.346,0,165627,-5.968,0.273,1,audio_features,spotify:track:0Jdhd6HH9ExPixO2RU9dvY,0Jdhd6HH9ExPixO2RU9dvY,"['hip hop', 'indie soul']",61,NxWorries,Livvin,0,0.0
0.867,0.204,77.09,0.115,0.32,5.55e-05,4,0.653,2,96600,-7.21,0.715,1,audio_features,spotify:track:2sdPu7SvSNfxH2Y7kQCl08,2sdPu7SvSNfxH2Y7kQCl08,"['hip hop', 'indie soul']",61,NxWorries,Wngs,0,0.0
0.862,0.434,83.593,0.256,0.184,6.71e-06,4,0.528,6,194787,-5.782,0.548,1,audio_features,spotify:track:3cd52gZI8c0rH5O4Bvu1lp,3cd52gZI8c0rH5O4Bvu1lp,"['hip hop', 'indie soul']",61,NxWorries,Best One,0,0.0
0.509,0.149,75.663,0.118,0.122,0.0,4,0.55,7,156133,-5.683,0.579,0,audio_features,spotify:track:7KIl2wAxihHCV6lFhpBU9p,7KIl2wAxihHCV6lFhpBU9p,"['hip hop', 'indie soul']",61,NxWorries,What More Can I Say,0,0.0
0.621,0.438,75.999,0.0454,0.0484,0.0407,4,0.586,10,127760,-8.075,0.204,1,audio_features,spotify:track:6hATPOHv3f2PpHnDBI3ZzS,6hATPOHv3f2PpHnDBI3ZzS,"['hip hop', 'indie soul']",61,NxWorries,Kutless,0,0.0
0.496,0.395,85.023,0.238,0.021,0.0,4,0.702,4,150760,-6.175,0.602,1,audio_features,spotify:track:6kSgsughJ1LFHaClLGleIR,6kSgsughJ1LFHaClLGleIR,"['hip hop', 'indie soul']",61,NxWorries,Lyk Dis,0,0.0
0.639,0.251,79.947,0.597,0.335,0.00334,4,0.487,6,121133,-10.199,0.607,0,audio_features,spotify:track:0r6gegMYomKkSFq04v0MbM,0r6gegMYomKkSFq04v0MbM,"['hip hop', 'indie soul']",61,NxWorries,Can’t Stop,0,0.0
0.776,0.225,77.264,0.335,0.268,3.23e-05,4,0.527,10,243973,-7.178,0.801,0,audio_features,spotify:track:4M2sYFUCDjgyMFRpWpnjWL,4M2sYFUCDjgyMFRpWpnjWL,"['hip hop', 'indie soul']",61,NxWorries,Get Bigger / Do U Luv,0,0.0
0.73,0.201,81.522,0.158,0.064,0.00104,4,0.738,10,122373,-7.315,0.822,0,audio_features,spotify:track:1YENxfi5rVoKPyXtp0DKBg,1YENxfi5rVoKPyXtp0DKBg,"['hip hop', 'indie soul']",61,NxWorries,Khadijah,0,0.0
0.601,0.128,80.728,0.435,0.33,0.0234,4,0.524,8,169560,-11.704,0.156,0,audio_features,spotify:track:0HL72BEKAuMvriVdqdLuVI,0HL72BEKAuMvriVdqdLuVI,"['hip hop', 'indie soul']",61,NxWorries,H.A.N.,0,0.0
0.846,0.225,170.141,0.0953,0.492,0.0,3,0.548,5,177147,-7.361,0.906,1,audio_features,spotify:track:2WCt2fDcbOCLwsgpKBd5Ig,2WCt2fDcbOCLwsgpKBd5Ig,"['hip hop', 'indie soul']",61,NxWorries,Scared Money,0,0.0
0.735,0.118,117.223,0.322,0.466,0.0,4,0.676,10,174867,-7.318,0.694,1,audio_features,spotify:track:1WMwjqR201fcZfrAJw2glj,1WMwjqR201fcZfrAJw2glj,"['hip hop', 'indie soul']",61,NxWorries,Suede,1,0.0
0.787,0.106,77.425,0.394,0.411,0.0,4,0.32,5,203947,-7.394,0.765,1,audio_features,spotify:track:7fhmwAJiVLMF2w4Sj2SEtD,7fhmwAJiVLMF2w4Sj2SEtD,"['hip hop', 'indie soul']",61,NxWorries,Starlite,0,0.0
0.576,0.257,78.412,0.324,0.674,2.71e-06,4,0.351,8,226227,-9.457,0.587,0,audio_features,spotify:track:4QJY8qeHlVZqfyG4zUZepm,4QJY8qeHlVZqfyG4zUZepm,"['hip hop', 'indie soul']",61,NxWorries,Sidepiece,0,0.0
0.423,0.268,186.215,0.232,0.263,0.000823,3,0.436,7,69067,-10.297,0.852,1,audio_features,spotify:track:3jyibTCJd2U32TLVEKqkoR,3jyibTCJd2U32TLVEKqkoR,"['hip hop', 'indie soul']",61,NxWorries,Jodi,0,0.0
0.82,0.212,100.02,0.287,0.0845,0.00102,4,0.678,1,211093,-7.234,0.519,1,audio_features,spotify:track:41I38u8jHSvHxTWDiIUutH,41I38u8jHSvHxTWDiIUutH,"['hip hop', 'indie soul']",61,NxWorries,Link Up,0,0.0
0.648,0.381,87.684,0.0804,0.11,0.0,3,0.538,0,147573,-6.853,0.821,1,audio_features,spotify:track:2tSCOfgVqyETQCRmsIbDSK,2tSCOfgVqyETQCRmsIbDSK,"['hip hop', 'indie soul']",61,NxWorries,Another Time,0,0.0
0.499,0.147,144.887,0.229,0.768,0.00536,4,0.609,3,131893,-8.629,0.663,1,audio_features,spotify:track:6yosscJPlye8fi7P7a041D,6yosscJPlye8fi7P7a041D,"['hip hop', 'indie soul']",61,NxWorries,Fkku,0,0.0
0.544,0.0835,131.921,0.462,0.308,1.89e-06,4,0.531,0,203794,-8.615,0.398,0,audio_features,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,3ZLyt2ndLFBh148XRYjYYZ,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),66,0.0
0.795,0.123,135.018,0.174,0.156,0.0,4,0.652,11,304607,-5.192,0.788,0,audio_features,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,0v9Wz8o0BT8DU38R4ddjeH,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),77,0.0
0.426,0.115,144.796,0.302,0.675,1.03e-05,4,0.693,8,290316,-12.476,0.477,1,audio_features,spotify:track:2fl0B0OaXjWbjHCQFx2O8W,2fl0B0OaXjWbjHCQFx2O8W,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,Summer Friends (feat. Jeremih & Francis & The Lights),64,0.0
0.343,0.102,72.348,0.38,0.723,5.48e-06,4,0.714,10,221940,-7.641,0.372,1,audio_features,spotify:track:2VQc9orzwE6a5qFfy54P6e,2VQc9orzwE6a5qFfy54P6e,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,Blessings (feat. Jamila Woods),63,0.0
0.43,0.0977,126.981,0.281,0.0498,1.59e-05,4,0.838,1,292910,-5.868,0.126,1,audio_features,spotify:track:0WCbhE2evMrIwRM0DlMy9k,0WCbhE2evMrIwRM0DlMy9k,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,Mixtape (feat. Young Thug & Lil Yachty),61,0.0
0.647,0.37,155.914,0.376,0.294,0.0,4,0.771,5,206240,-5.127,0.678,0,audio_features,spotify:track:0jx8zY5JQsS4YEQcfkoc5C,0jx8zY5JQsS4YEQcfkoc5C,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,Angels (feat. Saba),65,0.0
0.397,0.0853,95.063,0.324,0.716,0.0,1,0.505,5,219683,-9.349,0.558,1,audio_features,spotify:track:3eze1OsZ1rqeXkKStNfTmi,3eze1OsZ1rqeXkKStNfTmi,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),72,0.0
0.777,0.151,111.921,0.195,0.0358,0.0,4,0.704,2,141542,-5.729,0.392,1,audio_features,spotify:track:60xaS8mYBKUW4VQQ666N0T,60xaS8mYBKUW4VQQ666N0T,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,All Night (feat. Knox Fortune),71,0.0
0.483,0.553,78.442,0.315,0.477,0.0,4,0.439,2,337423,-9.449,0.292,1,audio_features,spotify:track:0OT0cCKbSmSMRvyWeqEFBq,0OT0cCKbSmSMRvyWeqEFBq,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,How Great (feat. Jay Electronica & My cousin Nicole),58,0.0
0.453,0.143,124.942,0.196,0.257,0.0,4,0.705,3,226494,-8.174,0.283,1,audio_features,spotify:track:1Uq3IOIy1CUlHUgP6vWpum,1Uq3IOIy1CUlHUgP6vWpum,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,Chance the Rapper,Smoke Break (feat. Future),66,0.0
